pair,gene_p,gene_q,split_category,method,metric,value,seed
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,mean,top_DE_Pearson,0.37898965570039844,0
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,OpPert,top_DE_Pearson,0.5541628040951907,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,additive,top_DE_Pearson,0.5655900985358358,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,linear,top_DE_Pearson,0.5644012941485145,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,GEARS,top_DE_Pearson,0.5231507931533901,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,CPA,top_DE_Pearson,0.43421656741831394,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.42325531168099495,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,mean,top_DE_Pearson,0.4314685771853319,1
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,OpPert,top_DE_Pearson,0.5757649535088284,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,additive,top_DE_Pearson,0.4688086042034966,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,linear,top_DE_Pearson,0.3653248407815484,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,GEARS,top_DE_Pearson,0.5556463088934909,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,CPA,top_DE_Pearson,0.5072652202928618,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4233741589351313,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,mean,top_DE_Pearson,0.33170851155300307,2
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,OpPert,top_DE_Pearson,0.5758230322613912,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,additive,top_DE_Pearson,0.4431480079013746,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,linear,top_DE_Pearson,0.45246972885178666,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,GEARS,top_DE_Pearson,0.49379070391604235,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,CPA,top_DE_Pearson,0.46488135730758684,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4991537507261481,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,mean,top_DE_Pearson,0.4482895183795894,3
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,OpPert,top_DE_Pearson,0.4060004935441222,4
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,additive,top_DE_Pearson,0.42578898412941896,4
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,linear,top_DE_Pearson,0.4805907452823468,4
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,GEARS,top_DE_Pearson,0.5177596393812259,4
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,CPA,top_DE_Pearson,0.45768512512072257,4
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,AttentionPert,top_DE_Pearson,0.384596693051285,4
FOXA1+MAPK1,FOXA1,MAPK1,exactly one gene observed,mean,top_DE_Pearson,0.3796797290228466,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5402884866126264,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,additive,top_DE_Pearson,0.43632053925026915,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,linear,top_DE_Pearson,0.40682608935776304,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.4799326296586474,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.5580026756819375,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5249593145192624,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,mean,top_DE_Pearson,0.4639386963245966,0
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.6306447133386617,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,additive,top_DE_Pearson,0.46634520073577457,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,linear,top_DE_Pearson,0.5746360715700675,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5263395895242979,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.5296792906078235,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4722057427879175,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,mean,top_DE_Pearson,0.36399274895155226,1
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5181545706019834,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,additive,top_DE_Pearson,0.49937503607569117,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,linear,top_DE_Pearson,0.39930178261310806,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5469410205450597,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.46856093654969044,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5602748256080392,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,mean,top_DE_Pearson,0.40505213932387557,2
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.6692387694588081,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,additive,top_DE_Pearson,0.4838464814683187,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,linear,top_DE_Pearson,0.37567758466080553,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.49598280962610797,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.409679568444311,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4589032094580235,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,mean,top_DE_Pearson,0.4506737059966033,3
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5982520286538618,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,additive,top_DE_Pearson,0.39806417428527524,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,linear,top_DE_Pearson,0.40917695801357606,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5019669255725756,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.4070063910371323,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4497315833562051,4
CDKN1A+FOS,CDKN1A,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3787205682930746,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,OpPert,top_DE_Pearson,0.42252262948411407,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,additive,top_DE_Pearson,0.4582620037418156,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,linear,top_DE_Pearson,0.47432201439395466,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,GEARS,top_DE_Pearson,0.5248334171223615,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,CPA,top_DE_Pearson,0.5769725808990724,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,AttentionPert,top_DE_Pearson,0.36620570339171543,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,mean,top_DE_Pearson,0.32453379448853364,0
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,OpPert,top_DE_Pearson,0.5954543793676014,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,additive,top_DE_Pearson,0.34510433603276347,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,linear,top_DE_Pearson,0.5585569428832104,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,GEARS,top_DE_Pearson,0.5221013967620395,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,CPA,top_DE_Pearson,0.5307950391506042,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4557433803086923,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,mean,top_DE_Pearson,0.40882582139797263,1
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,OpPert,top_DE_Pearson,0.6241082933593424,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,additive,top_DE_Pearson,0.4539726812082301,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,linear,top_DE_Pearson,0.4840640535619217,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,GEARS,top_DE_Pearson,0.5162205943569036,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,CPA,top_DE_Pearson,0.42819928411563707,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,AttentionPert,top_DE_Pearson,0.48114827918557884,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,mean,top_DE_Pearson,0.3508486480528585,2
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,OpPert,top_DE_Pearson,0.5830036318612097,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,additive,top_DE_Pearson,0.49998945481461765,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,linear,top_DE_Pearson,0.40648783508129543,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,GEARS,top_DE_Pearson,0.49249945818082536,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,CPA,top_DE_Pearson,0.5688873328595384,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,AttentionPert,top_DE_Pearson,0.44538470627124616,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,mean,top_DE_Pearson,0.31066499896258076,3
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,OpPert,top_DE_Pearson,0.5721383715098717,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,additive,top_DE_Pearson,0.4906631114291192,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,linear,top_DE_Pearson,0.47068556333363953,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,GEARS,top_DE_Pearson,0.5797376354262194,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,CPA,top_DE_Pearson,0.5314076389539916,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5405092040134037,4
SPI1+CEBPE,SPI1,CEBPE,exactly one gene observed,mean,top_DE_Pearson,0.3932469900794456,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.5562552616910285,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,additive,top_DE_Pearson,0.3125380341425905,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,linear,top_DE_Pearson,0.37647282666058196,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.4785730410916316,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.28386442753646446,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.31490116715363164,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,mean,top_DE_Pearson,0.16392332377286878,0
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.4123518225984746,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,additive,top_DE_Pearson,0.36637819636101965,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,linear,top_DE_Pearson,0.4014512705687663,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.4165764507597132,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.29523404696645805,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.2513937938020414,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,mean,top_DE_Pearson,0.26326121512342293,1
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.4316934379816999,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,additive,top_DE_Pearson,0.36756314630299675,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,linear,top_DE_Pearson,0.4121172175732762,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.4082944859235209,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.4256079851225512,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.4037526824469041,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,mean,top_DE_Pearson,0.291803882336088,2
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.4177196042278071,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,additive,top_DE_Pearson,0.3292233151701125,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,linear,top_DE_Pearson,0.3818065657994174,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.4492317085250451,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.3563755296665257,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.42127003534392676,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,mean,top_DE_Pearson,0.24404967248507728,3
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.4529474699603122,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,additive,top_DE_Pearson,0.3897711425214444,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,linear,top_DE_Pearson,0.25041637773675063,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.32221166031551435,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.29106887615343074,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.24998303280910172,4
CDKN1A+MAPK1,CDKN1A,MAPK1,neither gene observed,mean,top_DE_Pearson,0.2193041335906894,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6718674049165111,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.6053530498026476,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.6496611679360614,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5958517239164316,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6612151533741638,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5955275995060465,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.4097561065703522,0
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6243359788680758,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.45116780924609906,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.5167119687759808,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5785189987155342,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6282151011627161,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.693246189869959,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.37706910907737756,1
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6835696480955951,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.47756736365054797,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.598481825307792,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5921348009587364,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.47014565044914813,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.645697819494109,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.42369995723147613,2
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6279659856975867,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.47581485532261864,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.5307430033987466,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.625673426441695,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5686453395438156,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6097197201369489,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.4817153112357306,3
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.73923969933169,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.5194328309481373,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.48138853098925605,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.664033344994319,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5601107096741647,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6568755466746425,4
KLF1+ELK1,KLF1,ELK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.4830026267909482,4
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.6846188317432252,0
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.44416286810796674,0
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.47961143559902447,0
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5645744094479831,0
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.42926033803395913,0
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5099842223570953,0
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3584482291227686,0
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5788344926874532,1
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.3899978716430357,1
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.37462595040146185,1
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.3756209938405225,1
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.41295695322062353,1
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.46247948290364,1
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.34240850480107426,1
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.676233869745771,2
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.5063596021944379,2
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.41227453301950234,2
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5208625071470574,2
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.4555753058189805,2
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4729381697175943,2
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3711195389649229,2
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5971502670185237,3
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.4196444909669591,3
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.5338310919640614,3
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.4314837064314557,3
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.4803803437417361,3
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.6458604235957499,3
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3733847845575165,3
JUN+FOS,JUN,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.6459928703963704,4
JUN+FOS,JUN,FOS,exactly one gene observed,additive,top_DE_Pearson,0.4454912106903925,4
JUN+FOS,JUN,FOS,exactly one gene observed,linear,top_DE_Pearson,0.5048466257197878,4
JUN+FOS,JUN,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.4965930083364385,4
JUN+FOS,JUN,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.46977554513014774,4
JUN+FOS,JUN,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4432310561964748,4
JUN+FOS,JUN,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3858180815374532,4
SPI1+FOS,SPI1,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5967491546330039,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,additive,top_DE_Pearson,0.47993511417880574,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,linear,top_DE_Pearson,0.5351172202667546,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5219918844342338,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.46282507598665845,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5172379347585218,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3414796166672152,0
SPI1+FOS,SPI1,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.616132827527909,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,additive,top_DE_Pearson,0.3301156349470926,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,linear,top_DE_Pearson,0.4498635579128812,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.38055128029256013,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.39029635018636766,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5718317337888346,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,mean,top_DE_Pearson,0.41371109891830116,1
SPI1+FOS,SPI1,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5168311860029127,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,additive,top_DE_Pearson,0.3498497926375462,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,linear,top_DE_Pearson,0.2921282697295009,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.46739026952404195,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.6252249007348442,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5160930562878189,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,mean,top_DE_Pearson,0.3264256628370306,2
SPI1+FOS,SPI1,FOS,exactly one gene observed,OpPert,top_DE_Pearson,0.5879048125700185,3
SPI1+FOS,SPI1,FOS,exactly one gene observed,additive,top_DE_Pearson,0.3463424988203334,3
SPI1+FOS,SPI1,FOS,exactly one gene observed,linear,top_DE_Pearson,0.45216059823814186,3
SPI1+FOS,SPI1,FOS,exactly one gene observed,GEARS,top_DE_Pearson,0.5059686483809444,3
SPI1+FOS,SPI1,FOS,exactly one gene observed,CPA,top_DE_Pearson,0.4748339608907371,3
